,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Battery Power Stored (KWh),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh)
7426,7426,77,9,15,Rainy,17.10000038,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,6.2994854360284265,38.0,349.0,13.200000762,12.89999962,336.1000061,0.0,24.799999237999998,0.0
7427,7427,77,9,30,Rainy,17.54999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.3664855386284267,85.0,373.5,13.80000019,14.625,358.875,0.0,71.19999981,0.0
7428,7428,77,9,45,Rainy,18.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.906485452228427,85.0,398.5,14.400000572,16.42499924,382.0750122,0.0,70.599999428,0.0
7429,7429,77,10,0,Rainy,18.44999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.4464853658284276,85.0,423.5,15.000000954,18.29999924,405.2000122,0.0,69.999999046,0.0
7430,7430,77,10,15,Rainy,18.89999962,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.986485279428428,85.0,448.5,15.600000382,20.25,428.25,0.0,69.399999618,0.0
7431,7431,77,10,30,Rainy,19.35000038,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.526485193028429,85.0,458.5,16.200000762,22.27499962,436.2250061,0.0,68.799999238,0.0
7432,7432,77,10,45,Rainy,19.79999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.06648510662843,85.0,468.5,16.800001144,24.375,444.125,0.0,68.19999885600001,0.0
7433,7433,77,11,0,Rainy,20.25,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.606485020228431,85.0,478.5,16.800001144,26.47500038,452.0249939,0.0,68.19999885600001,0.0
7434,7434,77,11,15,Rainy,20.69999886,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,6.1464849338284315,40.0,488.5,16.800001144,28.57500076,459.9249878,0.0,23.199998856,0.0
7435,7435,77,11,30,Rainy,21.14999962,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.006485019328432,85.0,498.5,16.800001144,30.67500114,467.8249817,0.0,68.19999885600001,0.0
7436,7436,77,11,45,Rainy,21.59999847,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.5464849329284323,85.0,508.5,16.800001144,32.77500153,475.7249756,0.0,68.19999885600001,0.0
7437,7437,77,12,0,Rainy,22.04999924,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.0864848465284327,83.0,518.5,16.800001144,34.875,483.6249695,0.0,66.19999885600001,0.0
7438,7438,77,12,15,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.8334847772284335,81.0,543.0,16.800001144,36.97499847,506.0249634,0.0,64.19999885600001,0.0
7439,7439,77,12,30,Rainy,22.94999886,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,4.787484725928434,79.0,567.0,16.800001144,39.07499695,527.9249878,0.0,62.199998856,0.0
7440,7440,77,12,45,Rainy,23.39999962,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,5.948484476628434,32.0,590.5,16.800001144,41.17499542,549.3250122,0.0,15.199998856,0.0
7441,7441,77,13,0,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,2.636484416328434,77.0,613.5,16.800001144,43.2749939,570.2250366,0.0,60.199998856,0.0
7442,7442,77,13,15,Rainy,24.29999924,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,4.004484184128435,79.0,636.5,16.800001144,45.37499237,591.125061,0.0,62.199998856,0.0
7443,7443,77,13,30,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,5.165483934828435,81.0,660.0,16.800001144,47.47499084,612.5250854,0.0,64.19999885600001,0.0
7444,7444,77,13,45,Rainy,25.19999886,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,6.119483883528435,38.0,684.0,16.800001144,49.57498932,634.4251099,0.0,21.199998856,0.0
7445,7445,77,14,0,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.1864839861284353,85.0,708.5,16.800001144,51.67498779,656.8251343,0.0,68.19999885600001,0.0
7446,7446,77,14,15,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.7264838997284357,85.0,733.5,16.800001144,53.77498627,679.7251587,0.0,68.19999885600001,0.0
7447,7447,77,14,30,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.266483813328436,85.0,758.5,16.800001144,55.87498474,702.6251831,0.0,68.19999885600001,0.0
7448,7448,77,14,45,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.8064837269284366,85.0,783.5,16.200000762,57.89998627,725.6001587,0.0,68.799999238,0.0
7449,7449,77,15,0,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.3464836405284375,85.0,793.5,15.600000382,59.84998703,733.6501465,0.0,69.399999618,0.0
7450,7450,77,15,15,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.886483554128438,85.0,803.5,15.000000954,61.72498703,741.7751465,0.0,69.999999046,0.0
7451,7451,77,15,30,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.426483467728439,85.0,813.5,14.400000572,63.52498627,749.9751587,0.0,70.599999428,0.0
7452,7452,77,15,45,Rainy,23.84999847,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.96648338132844,40.0,823.5,13.80000019,65.24998474,758.2501831,0.0,26.19999981,0.0
7453,7453,77,16,0,Rainy,23.84999847,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,1.8264834668284404,85.0,833.5,13.200000762,66.89998627,766.6001587,0.0,71.799999238,0.0
7454,7454,77,16,15,Rainy,23.39999962,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.366483380428441,85.0,843.5,12.600000382,68.47498322,775.0251465,0.0,72.399999618,0.0
7455,7455,77,16,30,Rainy,22.94999886,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,2.9064832940284413,85.0,853.5,12.0,69.97498322,783.5251465,0.0,73.0,0.0
7456,7456,77,16,45,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.4464832076284417,85.0,868.5,11.400000572,71.39998627,797.1001587,0.0,73.599999428,0.0
7457,7457,77,17,0,Rainy,22.04999924,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.986483121228442,83.0,893.5,10.80000019,72.74998474,820.7501831,0.0,72.19999981,0.0
7458,7458,77,17,15,Rainy,21.59999847,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,4.7334830519284425,81.0,918.0,10.200000762,74.02498627,843.9751587,0.0,70.799999238,0.0
7459,7459,77,17,30,Rainy,21.14999962,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,5.6874830006284425,79.0,942.0,9.600000382,75.22498322,866.7751465,0.0,69.399999618,0.0
7460,7460,77,17,45,Rainy,20.69999886,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,6.848482751328443,32.0,965.5,8.400000572,76.27498627,889.2251587,0.0,23.599999428,0.0
7461,7461,77,18,0,Rainy,20.25,True,100,5.199999809,45,False,100,0.0,15,True,70,3.21999979,28.0,3.536482691028443,73.0,988.5,7.200000286,77.17498779,911.3251343,0.0,65.799999714,0.0
7462,7462,77,18,15,Rainy,19.79999924,True,100,5.199999809,45,False,100,0.0,15,True,65,2.989999771,26.0,5.3184827081284425,71.0,1010.5,6.0,77.92498779,932.5751343,0.0,65.0,0.0
7463,7463,77,18,30,Rainy,19.35000038,False,100,0.0,45,False,100,0.0,15,True,60,2.75999999,24.0,7.3074827423284425,24.0,1032.0,4.80000019,78.52498627,953.4751587,0.0,19.19999981,0.0
7464,7464,77,18,45,Rainy,18.89999962,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,4.823482751328442,67.0,1053.0,3.600000144,78.97498322,974.0251465,0.0,63.399999856,0.0
7465,7465,77,19,0,Rainy,18.44999886,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,7.226482605528442,18.0,1058.5,2.400000096,79.27498627,979.2251587,0.0,15.599999904,0.0
7466,7466,77,19,15,Rainy,18.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.3634826658284425,61.0,1063.0,1.200000048,79.42498779,983.5751343,0.0,59.799999952,0.0
7467,7467,77,19,30,Rainy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.387482464228443,16.0,1067.0,0.0,79.42498779,987.5751343,0.0,16.0,0.0
7468,7468,77,19,45,Rainy,17.54999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.731482434528443,16.0,1071.0,0.0,79.42498779,991.5751343,0.0,16.0,0.0
7469,7469,77,20,0,Rainy,17.54999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.075482404828444,61.0,1075.0,0.0,79.42498779,995.5751343,0.0,61.0,0.0
7470,7470,77,20,15,Rainy,17.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.099482203228444,16.0,1079.0,0.0,79.42498779,999.5751343,0.0,16.0,0.0
7471,7471,77,20,30,Rainy,17.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.443482173528444,16.0,1083.0,0.0,79.42498779,1003.575134,0.0,16.0,0.0
7472,7472,77,20,45,Rainy,16.64999962,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.787482143828445,61.0,1087.0,0.0,79.42498779,1007.575134,0.0,61.0,0.0
7473,7473,77,21,0,Rainy,16.64999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.811481942228445,16.0,1091.0,0.0,79.42498779,1011.575134,0.0,16.0,0.0
7474,7474,77,21,15,Rainy,16.19999886,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.155481912528446,16.0,1095.0,0.0,79.42498779,1015.575134,0.0,16.0,0.0
7475,7475,77,21,30,Rainy,16.19999886,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.499481882828446,61.0,1099.0,0.0,79.42498779,1019.575134,0.0,61.0,0.0
7476,7476,77,21,45,Rainy,15.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.523481681228446,16.0,1103.0,0.0,79.42498779,1023.575134,0.0,16.0,0.0
7477,7477,77,22,0,Rainy,15.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.867481651528447,16.0,1107.0,0.0,79.42498779,1027.575195,0.0,16.0,0.0
7478,7478,77,22,15,Rainy,15.29999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.211481621828447,61.0,1111.0,0.0,79.42498779,1031.575195,0.0,61.0,0.0
7479,7479,77,22,30,Rainy,15.29999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.235481420228448,16.0,1115.0,0.0,79.42498779,1035.575195,0.0,16.0,0.0
7480,7480,77,22,45,Rainy,14.84999943,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.579481390528448,61.0,1119.0,0.0,79.42498779,1039.575195,0.0,61.0,0.0
7481,7481,77,23,0,Rainy,14.84999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.603481188928448,16.0,1138.0,0.0,79.42498779,1058.575195,0.0,16.0,0.0
7482,7482,77,23,15,Rainy,14.39999962,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.947481159228449,16.0,1157.0,0.0,79.42498779,1077.575195,0.0,16.0,0.0
7483,7483,77,23,30,Rainy,13.94999981,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.291481129528449,61.0,1176.0,0.0,79.42498779,1096.575195,0.0,61.0,0.0
7484,7484,77,23,45,Rainy,13.94999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.31548092792845,16.0,1195.0,0.0,79.42498779,1115.575195,0.0,16.0,0.0
7485,7485,77,24,0,Rainy,13.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.65948089822845,16.0,1214.0,0.0,79.42498779,1134.575195,0.0,16.0,0.0
7486,7486,78,0,15,Sunny,16.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.003480868528451,61.0,19.0,0.0,0.0,19.0,0.0,61.0,0.0
7487,7487,78,0,30,Sunny,15.95000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.02748066692845,16.0,23.0,0.0,0.0,23.0,0.0,16.0,0.0
7488,7488,78,0,45,Sunny,15.95000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.371480637228451,16.0,27.0,0.0,0.0,27.0,0.0,16.0,0.0
7489,7489,78,1,0,Sunny,15.40000057,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.715480607528452,61.0,31.0,0.0,0.0,31.0,0.0,61.0,0.0
7490,7490,78,1,15,Sunny,15.40000057,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.739480405928452,16.0,35.0,0.0,0.0,35.0,0.0,16.0,0.0
7491,7491,78,1,30,Sunny,14.85000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.083480376228453,16.0,39.0,0.0,0.0,39.0,0.0,16.0,0.0
7492,7492,78,1,45,Sunny,14.85000038,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.427480346528453,61.0,43.0,0.0,0.0,43.0,0.0,61.0,0.0
7493,7493,78,2,0,Sunny,14.30000019,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.451480144928453,16.0,47.0,0.0,0.0,47.0,0.0,16.0,0.0
7494,7494,78,2,15,Sunny,14.30000019,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.795480115228454,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0
7495,7495,78,2,30,Sunny,13.75,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.139480085528454,61.0,55.0,0.0,0.0,55.0,0.0,61.0,0.0
7496,7496,78,2,45,Sunny,13.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.163479883928455,16.0,59.0,0.0,0.0,59.0,0.0,16.0,0.0
7497,7497,78,3,0,Sunny,13.20000076,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.507479854228455,61.0,63.0,0.0,0.0,63.0,0.0,61.0,0.0
7498,7498,78,3,15,Sunny,13.20000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.531479652628455,16.0,67.0,0.0,0.0,67.0,0.0,16.0,0.0
7499,7499,78,3,30,Sunny,12.65000057,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.875479622928456,16.0,71.0,0.0,0.0,71.0,0.0,16.0,0.0
7500,7500,78,3,45,Sunny,12.65000057,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.219479593228456,61.0,75.0,0.0,0.0,75.0,0.0,61.0,0.0
7501,7501,78,4,0,Sunny,12.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.243479391628457,16.0,79.0,0.0,0.0,79.0,0.0,16.0,0.0
7502,7502,78,4,15,Sunny,12.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.587479361928457,16.0,83.0,0.0,0.0,83.0,0.0,16.0,0.0
7503,7503,78,4,30,Sunny,11.55000019,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.931479332228458,61.0,87.0,0.0,0.0,87.0,0.0,61.0,0.0
7504,7504,78,4,45,Sunny,11.55000019,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.955479130628458,16.0,106.0,0.0,0.0,106.0,0.0,16.0,0.0
7505,7505,78,5,0,Sunny,11.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.299479100928458,16.0,125.0,0.0,0.0,125.0,0.0,16.0,0.0
7506,7506,78,5,15,Sunny,11.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.643479071228459,61.0,144.0,0.0,0.0,144.0,0.0,61.0,0.0
7507,7507,78,5,30,Sunny,10.44999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.667478869628459,16.0,163.0,0.0,0.0,163.0,0.0,16.0,0.0
7508,7508,78,5,45,Sunny,11.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.0114788399284595,16.0,182.0,0.0,0.0,182.0,0.0,16.0,0.0
7509,7509,78,6,0,Sunny,12.10000038,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.35547881022846,61.0,201.0,0.0,0.0,201.0,0.0,61.0,0.0
7510,7510,78,6,15,Sunny,13.20000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.37947860862846,16.0,205.0,10.399999618,1.299999952,203.6999969,0.0,5.600000381999999,0.0
7511,7511,78,6,30,Sunny,14.30000019,False,100,0.0,0,True,100,1.75,0,True,40,1.840000033,16.0,5.723478578928461,31.0,209.0,20.79999924,3.899999857,205.0999908,0.0,10.200000760000002,0.0
7512,7512,78,6,45,Sunny,15.40000057,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.642478549228461,61.0,213.0,31.19999886,7.799999714,205.1999969,0.0,29.80000114,0.0
7513,7513,78,7,0,Sunny,15.95000076,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,8.66647834762846,61.0,217.0,41.59999848,13.0,204.0,0.0,19.400001520000004,0.0
7514,7514,78,7,15,Sunny,16.5,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,11.690478146028461,63.0,221.0,52.0,19.5,201.5,0.0,11.0,0.0
7515,7515,78,7,30,Sunny,17.05000114,True,100,5.199999809,0,False,100,0.0,0,True,50,2.299999952,20.0,14.50747803442846,65.0,225.5,62.39999772,27.29999924,198.1999969,0.0,2.6000022799999982,0.0
7516,7516,78,7,45,Sunny,17.60000038,True,100,5.199999809,0,True,100,1.75,0,True,55,2.529999971,22.0,17.11747790572846,82.0,230.5,72.79999542,36.39999771,194.0999908,0.0,9.200004579999998,0.0
7517,7517,78,8,0,Sunny,18.14999962,True,100,5.199999809,0,True,100,1.75,0,True,65,2.989999771,26.0,21.09547775992846,86.0,236.0,83.19999694,46.79999542,189.1999969,0.0,2.8000030599999945,0.0
7518,7518,78,8,15,Sunny,18.70000076,True,100,5.199999809,0,True,100,1.75,0,True,70,3.21999979,28.0,24.65947779412846,88.0,242.5,93.59999848,58.49999619,184.0,1.3999996199999991,0.0,0.0
7519,7519,78,8,30,Sunny,19.25,False,100,0.0,0,False,100,0.0,0,True,75,3.449999809,30.0,28.01647781122846,30.0,249.5,98.79999542,70.84999847,178.6499939,18.599998475,0.0,0.0
7520,7520,78,8,45,Sunny,19.80000114,True,100,5.199999809,0,True,100,1.75,0,True,80,3.680000067,32.0,24.91147798312846,92.0,257.0,104.0,83.84999847,173.1499939,21.599998475,0.0,0.0
7521,7521,78,9,0,Sunny,20.35000038,False,100,0.0,45,False,100,0.0,15,True,90,4.139999866,36.0,27.85447775092846,36.0,265.0,109.19999694,97.5,167.5,39.89999771,0.0,0.0
7522,7522,78,9,15,Sunny,20.89999962,True,100,5.199999809,45,True,100,1.75,15,True,95,4.369999886,38.0,24.12847787152846,98.0,289.0,114.3999939,111.8000031,177.1999969,43.999996185,0.0,0.0
7523,7523,78,9,30,Sunny,21.45000076,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,26.450477802228463,40.0,313.5,119.59999848,126.75,186.75,63.899995805,0.0,0.0
7524,7524,78,9,45,Sunny,22.0,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,22.310477887728464,100.0,338.5,124.79999542,142.3500061,196.1499939,70.09999466000001,0.0,0.0
7525,7525,78,10,0,Sunny,22.55000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,24.425477801328466,100.0,363.5,130.0,158.6000061,204.8999939,77.59999466000001,0.0,0.0
7526,7526,78,10,15,Sunny,23.10000038,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,26.540477714928468,40.0,388.5,135.19999694,175.5,213.0,101.39999389500001,0.0,0.0
7527,7527,78,10,30,Sunny,23.64999962,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,22.40047780042847,100.0,413.5,140.3999939,193.0500031,220.4499969,111.49999237,0.0,0.0
7528,7528,78,10,45,Sunny,24.20000076,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,24.51547771402847,100.0,438.5,145.59999084,211.25,227.25,122.89999008000001,0.0,0.0
7529,7529,78,11,0,Sunny,24.75,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,26.630477627628473,40.0,463.5,145.59999084,229.4499969,234.0500031,149.29998779000002,0.0,0.0
7530,7530,78,11,15,Sunny,25.30000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,22.490477713128474,100.0,488.5,145.59999084,247.6499939,240.8499908,160.69998550000003,0.0,0.0
7531,7531,78,11,30,Sunny,25.85000038,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,24.605477626728476,100.0,513.5,145.59999084,265.8500061,247.6499786,172.09998321000003,0.0,0.0
7532,7532,78,11,45,Sunny,26.40000153,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,26.720477540328478,40.0,538.5,145.59999084,284.0500183,254.4499664,198.49998092000004,0.0,0.0
7533,7533,78,12,0,Sunny,26.95000076,True,100,5.199999809,0,True,100,1.75,0,True,95,4.369999886,38.0,22.58047762582848,98.0,563.5,145.59999084,302.2500305,261.249939,210.39997863000005,0.0,0.0
7534,7534,78,12,15,Sunny,27.5,True,100,5.199999809,0,True,100,1.75,0,True,90,4.139999866,36.0,24.90247755652848,96.0,573.0,145.59999084,320.4500427,252.549942,222.79997634000006,0.0,0.0
7535,7535,78,12,30,Sunny,28.05000114,False,100,0.0,0,False,100,0.0,0,True,85,3.910000086,34.0,27.431477505228482,34.0,582.0,145.59999084,338.6500549,243.3499298,250.69997405000007,0.0,0.0
7536,7536,78,12,45,Sunny,28.60000038,True,100,5.199999809,0,True,100,1.75,0,True,80,3.680000067,32.0,23.91247742782848,92.0,590.5,145.59999084,356.8500671,233.6499329,264.0999717600001,0.0,0.0
7537,7537,78,13,0,Sunny,29.15000153,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,26.85547719562848,32.0,598.5,145.59999084,375.0500793,223.4499359,292.49996947000005,0.0,0.0
7538,7538,78,13,15,Sunny,29.70000076,True,100,5.199999809,0,True,100,1.75,0,True,85,3.910000086,34.0,23.54347713532848,94.0,606.5,145.59999084,393.2500916,213.249939,305.39996718000003,0.0,0.0
7539,7539,78,13,30,Sunny,30.25,False,100,0.0,0,False,100,0.0,0,True,90,4.139999866,36.0,26.27947688602848,36.0,615.0,145.59999084,411.4501038,203.549942,332.79996489,0.0,0.0
7540,7540,78,13,45,Sunny,30.80000114,True,100,5.199999809,0,True,100,1.75,0,True,95,4.369999886,38.0,22.55347700662848,98.0,624.0,145.59999084,429.650116,194.3499451,344.6999626,0.0,0.0
7541,7541,78,14,0,Sunny,30.80000114,True,100,5.199999809,45,True,100,1.75,15,False,100,4.599999905,40.0,24.875476937328482,100.0,633.5,145.59999084,447.8501282,185.6499481,356.09996031,0.0,0.0
7542,7542,78,14,15,Sunny,30.80000114,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,26.990476850928484,40.0,648.5,145.59999084,466.0501404,182.4499512,382.49995801999995,0.0,0.0
7543,7543,78,14,30,Sunny,30.80000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,22.850476936428485,100.0,673.5,145.59999084,484.2501526,189.2499542,393.89995572999993,0.0,0.0
7544,7544,78,14,45,Sunny,30.25,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,24.965476850028487,100.0,698.5,140.3999939,501.8001404,196.6999512,403.99995420499994,0.0,0.0
7545,7545,78,15,0,Sunny,30.25,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,27.08047676362849,40.0,723.5,135.19999694,518.7001343,204.7999573,427.79995343999997,0.0,0.0
7546,7546,78,15,15,Sunny,29.70000076,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,22.94047684912849,100.0,748.5,130.0,534.9501343,213.5499573,435.29995343999997,0.0,0.0
7547,7547,78,15,30,Sunny,29.70000076,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,25.055476762728492,100.0,773.5,124.79999542,550.5501099,222.9499512,441.49995229499996,0.0,0.0
7548,7548,78,15,45,Sunny,29.15000153,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,27.170476676328494,40.0,798.5,119.59999848,565.5001221,232.9999542,461.399951915,0.0,0.0
7549,7549,78,16,0,Sunny,29.15000153,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,23.030476761828496,100.0,823.5,114.3999939,579.8001099,243.6999359,464.99995039,0.0,0.0
7550,7550,78,16,15,Sunny,28.60000038,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,25.145476675428498,100.0,848.5,109.19999694,593.4501343,255.0499573,467.29994962499995,0.0,0.0
7551,7551,78,16,30,Sunny,28.05000114,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,27.2604765890285,40.0,873.5,104.0,606.4501343,267.0499573,483.29994962499995,0.0,0.0
7552,7552,78,16,45,Sunny,27.5,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,23.1204766745285,100.0,898.5,98.79999542,618.8001099,279.6999512,482.99994847999994,0.0,0.0
7553,7553,78,17,0,Sunny,26.95000076,True,100,5.199999809,0,True,100,1.75,0,True,95,4.369999886,38.0,25.235476588128503,98.0,923.5,93.59999848,630.5001221,292.999939,481.89994809999996,0.0,0.0
7554,7554,78,17,15,Sunny,26.40000153,False,100,0.0,0,False,100,0.0,0,True,90,4.139999866,36.0,27.557476518828505,36.0,933.0,88.3999939,641.5501099,291.4499512,494.99994657499997,0.0,0.0
7555,7555,78,17,30,Sunny,25.85000038,True,100,5.199999809,0,True,100,1.75,0,True,85,3.910000086,34.0,23.831476639428505,94.0,942.0,83.19999694,651.9501343,290.0499573,492.29994580999994,0.0,0.0
7556,7556,78,17,45,Sunny,25.30000114,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,26.567476390128505,32.0,950.5,72.79999542,661.0501099,289.4499512,500.0,0.0,2.4999446649999406
