,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW)
5783,60,6,30,Sunny,14.30000019,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.14246178,76,254,10.39999962,3.899999857,250.0999908
5784,60,6,45,Sunny,15.40000057,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.74146271,76,273,15.59999943,7.799999714,265.1999817
5785,60,7,0,Sunny,15.95000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.34046364,76,292,20.79999924,13,278.9999695
5786,60,7,15,Sunny,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,28.6844635,16,296,26,19.5,276.4999695
5787,60,7,30,Sunny,17.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,50,2.299999952,20,26.82146454,18,300.5,31.19999886,27.29999924,273.1999817
5788,60,7,45,Sunny,17.60000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,24.75146484,20,305.5,36.39999771,36.39999771,269.0999756
5789,60,8,0,Sunny,18.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,22.47446442,22,311,41.59999847,46.79999542,264.1999817
5790,60,8,15,Sunny,18.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,19.78346443,26,317.5,46.79999924,58.49999619,258.9999695
5791,60,8,30,Sunny,19.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,75,3.449999809,30,16.88546371,28,324.5,49.39999771,70.84999847,253.6499634
5792,60,8,45,Sunny,19.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,13.78046417,30,332,52,83.84999847,248.1499634
5793,60,9,0,Sunny,20.35000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,10.4684639,32,340,54.59999847,97.5,242.4999695
5794,60,9,15,Sunny,20.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,6.742464066,36,349,57.19999695,111.8000031,237.1999664
5795,60,9,30,Sunny,21.45000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,2.809464216,38,358.5,59.79999924,126.75,231.7499695
5796,60,9,45,Sunny,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,4.924463749,100,383.5,62.39999771,142.3500061,241.1499634
5797,60,10,0,Sunny,22.55000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,7.03946352,100,408.5,65,158.6000061,249.8999634
5798,60,10,15,Sunny,23.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.154462814,100,433.5,67.59999847,175.5,257.9999695
5799,60,10,30,Sunny,23.64999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.26946259,100,458.5,70.19999695,193.0500031,265.4499817
5800,60,10,45,Sunny,24.20000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.38446426,100,483.5,72.79999542,211.25,272.2499695
5801,60,11,0,Sunny,24.75,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,15.49946594,100,508.5,72.79999542,229.4499969,279.0499573
5802,60,11,15,Sunny,25.30000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,17.61446762,100,533.5,72.79999542,247.6499939,285.8499451
5803,60,11,30,Sunny,25.85000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,19.7294693,100,558.5,72.79999542,265.8500061,292.6499329
5804,60,11,45,Sunny,26.40000153,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,21.84447098,100,583.5,72.79999542,284.0500183,299.4499207
5805,60,12,0,Sunny,26.95000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,23.95947266,100,608.5,72.79999542,302.2500305,306.2499084
5806,60,12,15,Sunny,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,26.28147316,98,633,72.79999542,320.4500427,312.5498962
5807,60,12,30,Sunny,28.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,28.81047249,96,657,72.79999542,338.6500549,318.349884
5808,60,12,45,Sunny,28.60000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,25.29147339,34,665.5,72.79999542,356.8500671,308.6498718
5809,60,13,0,Sunny,29.15000153,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,21.97947311,32,673.5,72.79999542,375.0500793,298.4498596
5810,60,13,15,Sunny,29.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,18.66747284,32,681.5,72.79999542,393.2500916,288.2498474
5811,60,13,30,Sunny,30.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,15.14847279,34,690,72.79999542,411.4501038,278.5498352
5812,60,13,45,Sunny,30.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,11.42247295,36,699,72.79999542,429.650116,269.349823
5813,60,14,0,Sunny,30.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,7.489473343,38,708.5,72.79999542,447.8501282,260.6498108
5814,60,14,15,Sunny,30.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,3.349473476,40,718.5,72.79999542,466.0501404,252.4498138
5815,60,14,30,Sunny,30.80000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,100,0,0,-0.79052639,40,728.5,72.79999542,484.2501526,244.2498322
5816,60,14,45,Sunny,30.25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,5.464473248,60,743.5,70.19999695,501.8001404,241.6998138
5817,60,15,0,Sunny,30.25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,7.579473019,100,768.5,67.59999847,518.7001343,249.7998352
5818,60,15,15,Sunny,29.70000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.694473267,100,793.5,65,534.9501343,258.5498352
5819,60,15,30,Sunny,29.70000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.80947304,100,818.5,62.39999771,550.5501099,267.9498291
5820,60,15,45,Sunny,29.15000153,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.92447472,100,843.5,59.79999924,565.5001221,277.9998169
5821,60,16,0,Sunny,29.15000153,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,16.03947639,100,868.5,57.19999695,579.8001099,288.6998291
5822,60,16,15,Sunny,28.60000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,18.15447807,100,893.5,54.59999847,593.4501343,300.0498352
5823,60,16,30,Sunny,28.05000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,20.26947975,100,918.5,52,606.4501343,312.0498352
5824,60,16,45,Sunny,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,22.38448143,100,943.5,49.39999771,618.8001099,324.6998291
5825,60,17,0,Sunny,26.95000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,24.49948311,100,968.5,46.79999924,630.5001221,337.9998169
5826,60,17,15,Sunny,26.40000153,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,26.82148361,98,993,44.19999695,641.5501099,351.4498291
5827,60,17,30,Sunny,25.85000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,29.35048485,96,1017,41.59999847,651.9501343,365.0498352
5828,60,17,45,Sunny,25.30000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,25.83148575,34,1025.5,36.39999771,661.0501099,364.4498291
5829,60,18,0,Sunny,24.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,22.51948547,32,1033.5,31.19999886,668.8500977,364.6498413
5830,60,18,15,Sunny,24.20000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,19.62148666,28,1040.5,26,675.3500977,365.1498413
5831,60,18,30,Sunny,23.64999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,60,2.75999999,24,16.93048668,26,1047,20.79999924,680.5501099,366.4498291
5832,60,18,45,Sunny,23.10000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,14.44648647,24,1053,15.59999943,684.4501343,368.5498352
5833,60,19,0,Sunny,22.55000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,12.169487,22,1058.5,10.39999962,687.0501099,371.4498291
5834,60,19,15,Sunny,22,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.30648708,18,1063,5.199999809,688.3500977,374.6498413
5835,60,19,30,Sunny,22,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.650486946,16,1067,0,688.3500977,378.6498413
5836,60,19,45,Sunny,21.45000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.994486809,16,1071,0,688.3500977,382.6498413
5837,60,20,0,Sunny,21.45000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.338486671,16,1075,0,688.3500977,386.6498413
5838,60,20,15,Sunny,20.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.682486534,16,1079,0,688.3500977,390.6498413
5839,60,20,30,Sunny,20.89999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.026486397,16,1083,0,688.3500977,394.6498413
5840,60,20,45,Sunny,20.35000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,6.625486374,76,1102,0,688.3500977,413.6498413
5841,60,21,0,Sunny,20.35000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.22448635,76,1121,0,688.3500977,432.6498413
5842,60,21,15,Sunny,19.80000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,15.82348633,76,1140,0,688.3500977,451.6498413
5843,60,21,30,Sunny,19.80000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,20.42248726,76,1159,0,688.3500977,470.6498413
5844,60,21,45,Sunny,19.25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.02148819,76,1178,0,688.3500977,489.6498413
5845,60,22,0,Sunny,19.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.62048912,76,1197,0,688.3500977,508.6498413
5846,60,22,15,Sunny,18.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.96448898,16,1201,0,688.3500977,512.6498413
5847,60,22,30,Sunny,18.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.30848885,16,1205,0,688.3500977,516.6498413
5848,60,22,45,Sunny,18.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.65248871,16,1209,0,688.3500977,520.6498413
5849,60,23,0,Sunny,18.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.99648857,16,1213,0,688.3500977,524.6498413
5850,60,23,15,Sunny,17.60000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.34048843,16,1217,0,688.3500977,528.6498413
5851,60,23,30,Sunny,17.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.6844883,16,1221,0,688.3500977,532.6498413
5852,60,23,45,Sunny,17.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,18.02848816,16,1225,0,688.3500977,536.6498413
5853,60,24,0,Sunny,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.37248802,16,1229,0,688.3500977,540.6498413
5854,61,0,15,Cloudy,15,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.71648788,16,4,0,0,4
5855,61,0,30,Cloudy,14.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,13.06048775,16,8,0,0,8
5856,61,0,45,Cloudy,14.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.40448761,16,12,0,0,12
5857,61,1,0,Cloudy,14,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.748487473,16,16,0,0,16
5858,61,1,15,Cloudy,14,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.092487335,16,20,0,0,20
5859,61,1,30,Cloudy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.436487198,16,24,0,0,24
5860,61,1,45,Cloudy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.780487061,16,28,0,0,28
5861,61,2,0,Cloudy,13,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.124486923,16,32,0,0,32
5862,61,2,15,Cloudy,13,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,40,0,0,1.468486905,16,36,0,0,36
5863,61,2,30,Cloudy,12.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.723486423,60,51,0,0,51
5864,61,2,45,Cloudy,12.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,12.32248592,76,70,0,0,70
5865,61,3,0,Cloudy,12,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.9214859,76,89,0,0,89
5866,61,3,15,Cloudy,12,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.52048683,76,108,0,0,108
5867,61,3,30,Cloudy,11.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,26.11948776,76,127,0,0,127
5868,61,3,45,Cloudy,11.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.71848869,76,146,0,0,146
5869,61,4,0,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.06248856,16,150,0,0,150
5870,61,4,15,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.40648842,16,154,0,0,154
5871,61,4,30,Cloudy,10.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.75048828,16,158,0,0,158
5872,61,4,45,Cloudy,10.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.09448814,16,162,0,0,162
5873,61,5,0,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.43848801,16,166,0,0,166
5874,61,5,15,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.78248787,16,170,0,0,170
5875,61,5,30,Cloudy,9.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.12648773,16,174,0,0,174
5876,61,5,45,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.47048759,16,178,0,0,178
5877,61,6,0,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.81448746,16,182,0,0,182
5878,61,6,15,Cloudy,12,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.15848732,16,186,1,0.25,185.75
5879,61,6,30,Cloudy,13,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.50248718,16,190,2,0.75,189.25
5880,61,6,45,Cloudy,14,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.84648705,16,194,3,1.5,192.5
5881,61,7,0,Cloudy,14.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.190486908,16,198,4,2.5,195.5
5882,61,7,15,Cloudy,15,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,7.534486771,16,202,5,3.75,198.25
5883,61,7,30,Cloudy,15.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,50,2.299999952,20,5.671486855,18,206.5,6,5.25,201.25
5884,61,7,45,Cloudy,16,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,3.601486921,20,211.5,7,7,204.5
5885,61,8,0,Cloudy,16.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,65,0,0,1.324486971,22,217,8,9,208
5886,61,8,15,Cloudy,17,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,70,3.21999979,28,7.579486847,60,232,9,11.25,220.75
5887,61,8,30,Cloudy,17.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,75,3.449999809,30,10.9364872,88,254,9.5,13.625,240.375
5888,61,8,45,Cloudy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,80,3.680000067,32,14.08648872,90,276.5,10,16.125,260.375
5889,61,9,0,Cloudy,18.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,17.02948952,92,299.5,10.5,18.75,280.75
5890,61,9,15,Cloudy,19,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,19.55849075,96,323.5,11,21.5,302
5891,61,9,30,Cloudy,19.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,21.88049126,98,348,11.5,24.375,323.625
5892,61,9,45,Cloudy,20,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,23.99549294,100,373,12,27.375,345.625
5893,61,10,0,Cloudy,20.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,26.11049461,100,398,12.5,30.5,367.5
5894,61,10,15,Cloudy,21,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,28.22549438,100,423,13,33.75,389.25
5895,61,10,30,Cloudy,21.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,30.34049606,100,448,13.5,37.125,410.875
5896,61,10,45,Cloudy,22,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,26.20049667,40,458,14,40.625,417.375
5897,61,11,0,Cloudy,22.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,22.06049728,40,468,14,44.125,423.875
5898,61,11,15,Cloudy,23,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,17.92049789,40,478,14,47.625,430.375
5899,61,11,30,Cloudy,23.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,13.7804985,40,488,14,51.125,436.875
5900,61,11,45,Cloudy,24,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,9.640499115,40,498,14,54.625,443.375
5901,61,12,0,Cloudy,24.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,5.500499249,40,508,14,58.125,449.875
5902,61,12,15,Cloudy,25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,1.567499399,38,517.5,14,61.625,455.875
5903,61,12,30,Cloudy,25.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,85,3.910000086,34,4.096499443,96,541.5,14,65.125,476.375
5904,61,12,45,Cloudy,26,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,80,3.680000067,32,6.83249855,94,565,14,68.625,496.375
5905,61,13,0,Cloudy,26.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,80,3.680000067,32,9.77549839,92,588,14,72.125,515.875
5906,61,13,15,Cloudy,27,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,85,3.910000086,34,12.71849823,92,611,14,75.625,535.375
5907,61,13,30,Cloudy,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,15.45449924,94,634.5,14,79.125,555.375
5908,61,13,45,Cloudy,28,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,17.98349953,96,658.5,14,82.625,575.875
5909,61,14,0,Cloudy,28,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,20.30550003,98,683,14,86.125,596.875
5910,61,14,15,Cloudy,28,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,22.42050171,100,708,14,89.625,618.375
5911,61,14,30,Cloudy,28,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,24.53550339,100,733,14,93.125,639.875
5912,61,14,45,Cloudy,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,26.65050507,100,758,13.5,96.5,661.5
5913,61,15,0,Cloudy,27.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,28.76550674,100,783,13,99.75,683.25
5914,61,15,15,Cloudy,27,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,24.62550735,40,793,12.5,102.875,690.125
5915,61,15,30,Cloudy,27,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,20.48550797,40,803,12,105.875,697.125
5916,61,15,45,Cloudy,26.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,16.34550858,40,813,11.5,108.75,704.25
5917,61,16,0,Cloudy,26.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,12.20550919,40,823,11,111.5,711.5
5918,61,16,15,Cloudy,26,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,8.065509796,40,833,10.5,114.125,718.875
5919,61,16,30,Cloudy,25.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,3.92550993,40,843,10,116.625,726.375
5920,61,16,45,Cloudy,25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,100,0,0,-0.214489937,40,853,9.5,119,734
5921,61,17,0,Cloudy,24.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,6.040509701,60,868,9,121.25,746.75
5922,61,17,15,Cloudy,24,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,8.362509727,98,892.5,8.5,123.375,769.125
5923,61,17,30,Cloudy,23.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,85,3.910000086,34,10.89150906,96,916.5,8,125.375,791.125
5924,61,17,45,Cloudy,23,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,80,3.680000067,32,13.62750912,94,940,7,127.125,812.875
5925,61,18,0,Cloudy,22.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,70,3.21999979,28,16.57050896,92,963,6,128.625,834.375
5926,61,18,15,Cloudy,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,65,2.989999771,26,19.92750931,88,985,5,129.875,855.125
5927,61,18,30,Cloudy,21.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,60,2.75999999,24,23.49151039,86,1006.5,4,130.875,875.625
5928,61,18,45,Cloudy,21,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,55,2.529999971,22,27.26251221,84,1027.5,3,131.625,895.875
5929,61,19,0,Cloudy,20.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,31.24051285,82,1048,2,132.125,915.875
5930,61,19,15,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.37751389,18,1052.5,1,132.375,920.125
5931,61,19,30,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.72151375,16,1056.5,0,132.375,924.125
5932,61,19,45,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.06551361,16,1060.5,0,132.375,928.125
5933,61,20,0,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.40951347,16,1064.5,0,132.375,932.125
5934,61,20,15,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.75351334,16,1068.5,0,132.375,936.125
5935,61,20,30,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.0975132,16,1072.5,0,132.375,940.125
5936,61,20,45,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.44151306,16,1076.5,0,132.375,944.125
5937,61,21,0,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.78551292,16,1080.5,0,132.375,948.125
5938,61,21,15,Cloudy,18,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.12951279,16,1084.5,0,132.375,952.125
5939,61,21,30,Cloudy,18,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.47351265,16,1088.5,0,132.375,956.125
5940,61,21,45,Cloudy,17.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.81751251,16,1092.5,0,132.375,960.125
5941,61,22,0,Cloudy,17.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.16151237,16,1096.5,0,132.375,964.125
5942,61,22,15,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.505512238,16,1100.5,0,132.375,968.125
5943,61,22,30,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.8495121,16,1104.5,0,132.375,972.125
5944,61,22,45,Cloudy,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.193511963,16,1108.5,0,132.375,976.125
5945,61,23,0,Cloudy,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.537511826,16,1112.5,0,132.375,980.125
5946,61,23,15,Cloudy,16,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.881511688,16,1116.5,0,132.375,984.125
5947,61,23,30,Cloudy,15.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.480511665,76,1135.5,0,132.375,1003.125
5948,61,23,45,Cloudy,15.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,12.07951069,76,1154.5,0,132.375,1022.125
5949,61,24,0,Cloudy,15,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.67851067,76,1173.5,0,132.375,1041.125
5950,62,0,15,Rainy,13.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.2775116,76,19,0,0,19
