,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh),Battery Power Stored (KWh)
6504,6504,67,18,45,Cloudy,21.0,False,100,0.0,0,False,100,0.0,0,True,55,2.529999971,22.0,7.253526941327021,22,1049.0,3.0,131.625,917.375,19.0,0.0,0
6505,6505,67,19,0,Cloudy,20.5,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,4.97652696742702,63,1054.5,2.0,132.125,922.375,61.0,0.0,0
6506,6506,67,19,15,Cloudy,20.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.79352685582702,16,1059.0,1.0,132.375,926.625,15.0,0.0,0
6507,6507,67,19,30,Cloudy,20.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.13752682612702,16,1063.0,0.0,132.375,930.625,16.0,0.0,0
6508,6508,67,19,45,Cloudy,19.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.481526796427021,61,1067.0,0.0,132.375,934.625,61.0,0.0,0
6509,6509,67,20,0,Cloudy,19.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.505526594827021,16,1071.0,0.0,132.375,938.625,16.0,0.0,0
6510,6510,67,20,15,Cloudy,19.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.849526565127022,16,1075.0,0.0,132.375,942.625,16.0,0.0,0
6511,6511,67,20,30,Cloudy,19.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.193526535427022,61,1079.0,0.0,132.375,946.625,61.0,0.0,0
6512,6512,67,20,45,Cloudy,18.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.217526333827022,16,1083.0,0.0,132.375,950.625,16.0,0.0,0
6513,6513,67,21,0,Cloudy,18.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.561526304127023,61,1087.0,0.0,132.375,954.625,61.0,0.0,0
6514,6514,67,21,15,Cloudy,18.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.585526102527023,16,1106.0,0.0,132.375,973.625,16.0,0.0,0
6515,6515,67,21,30,Cloudy,18.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.929526072827024,16,1125.0,0.0,132.375,992.625,16.0,0.0,0
6516,6516,67,21,45,Cloudy,17.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.273526043127024,61,1144.0,0.0,132.375,1011.625,61.0,0.0,0
6517,6517,67,22,0,Cloudy,17.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.297525841527024,16,1163.0,0.0,132.375,1030.625,16.0,0.0,0
6518,6518,67,22,15,Cloudy,17.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.641525811827025,16,1182.0,0.0,132.375,1049.625,16.0,0.0,0
6519,6519,67,22,30,Cloudy,17.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.985525782127025,61,1201.0,0.0,132.375,1068.625,61.0,0.0,0
6520,6520,67,22,45,Cloudy,16.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.009525580527026,16,1205.0,0.0,132.375,1072.625,16.0,0.0,0
6521,6521,67,23,0,Cloudy,16.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.353525550827026,16,1209.0,0.0,132.375,1076.625,16.0,0.0,0
6522,6522,67,23,15,Cloudy,16.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.697525521127027,61,1213.0,0.0,132.375,1080.625,61.0,0.0,0
6523,6523,67,23,30,Cloudy,15.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.721525319527027,16,1217.0,0.0,132.375,1084.625,16.0,0.0,0
6524,6524,67,23,45,Cloudy,15.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.065525289827027,16,1221.0,0.0,132.375,1088.625,16.0,0.0,0
6525,6525,67,24,0,Cloudy,15.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.409525260127028,61,1225.0,0.0,132.375,1092.625,61.0,0.0,0
6526,6526,68,0,15,Rainy,13.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.433525058527028,16,4.0,0.0,0.0,4.0,16.0,0.0,0
6527,6527,68,0,30,Rainy,13.04999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.777525028827029,16,8.0,0.0,0.0,8.0,16.0,0.0,0
6528,6528,68,0,45,Rainy,13.04999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.121524999127029,61,12.0,0.0,0.0,12.0,61.0,0.0,0
6529,6529,68,1,0,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.145524797527029,16,16.0,0.0,0.0,16.0,16.0,0.0,0
6530,6530,68,1,15,Rainy,12.59999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.48952476782703,61,20.0,0.0,0.0,20.0,61.0,0.0,0
6531,6531,68,1,30,Rainy,12.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.51352456622703,16,24.0,0.0,0.0,24.0,16.0,0.0,0
6532,6532,68,1,45,Rainy,12.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.8575245365270305,16,28.0,0.0,0.0,28.0,16.0,0.0,0
6533,6533,68,2,0,Rainy,11.69999981,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.201524506827031,61,32.0,0.0,0.0,32.0,61.0,0.0,0
6534,6534,68,2,15,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.225524305227031,16,36.0,0.0,0.0,36.0,16.0,0.0,0
6535,6535,68,2,30,Rainy,11.25,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.569524275527032,16,40.0,0.0,0.0,40.0,16.0,0.0,0
6536,6536,68,2,45,Rainy,11.25,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.913524245827032,61,59.0,0.0,0.0,59.0,61.0,0.0,0
6537,6537,68,3,0,Rainy,10.79999924,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.9375240442270325,16,78.0,0.0,0.0,78.0,16.0,0.0,0
6538,6538,68,3,15,Rainy,10.79999924,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.281524014527033,16,97.0,0.0,0.0,97.0,16.0,0.0,0
6539,6539,68,3,30,Rainy,10.34999943,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.6255239848270335,61,116.0,0.0,0.0,116.0,61.0,0.0,0
6540,6540,68,3,45,Rainy,10.34999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.649523783227034,16,135.0,0.0,0.0,135.0,16.0,0.0,0
6541,6541,68,4,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.993523753527034,16,154.0,0.0,0.0,154.0,16.0,0.0,0
6542,6542,68,4,15,Rainy,9.899999619,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.337523723827035,61,158.0,0.0,0.0,158.0,61.0,0.0,0
6543,6543,68,4,30,Rainy,9.449999809,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.361523522227035,16,162.0,0.0,0.0,162.0,16.0,0.0,0
6544,6544,68,4,45,Rainy,9.449999809,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.7055234925270355,16,166.0,0.0,0.0,166.0,16.0,0.0,0
6545,6545,68,5,0,Rainy,9.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.049523462827036,61,170.0,0.0,0.0,170.0,61.0,0.0,0
6546,6546,68,5,15,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.073523261227036,16,174.0,0.0,0.0,174.0,16.0,0.0,0
6547,6547,68,5,30,Rainy,8.550000191,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.417523231527037,61,178.0,0.0,0.0,178.0,61.0,0.0,0
6548,6548,68,5,45,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.441523029927037,16,182.0,0.0,0.0,182.0,16.0,0.0,0
6549,6549,68,6,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.7855230002270375,16,186.0,0.0,0.0,186.0,16.0,0.0,0
6550,6550,68,6,15,Rainy,10.79999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.129522970527038,61,190.0,0.600000024,0.150000006,189.8500061,60.399999976,0.0,0
6551,6551,68,6,30,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.153522768927038,16,194.0,1.200000048,0.450000018,193.5500031,14.799999952,0.0,0
6552,6552,68,6,45,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.497522739227039,16,198.0,1.800000072,0.900000036,197.1000061,14.199999928,0.0,0
6553,6553,68,7,0,Rainy,13.04999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.841522709527039,61,202.0,2.400000095,1.5,200.5,58.599999905,0.0,0
6554,6554,68,7,15,Rainy,13.5,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,7.865522507927039,18,206.0,3.0,2.25,203.75,15.0,0.0,0
6555,6555,68,7,30,Rainy,13.94999981,False,100,0.0,0,False,100,0.0,0,True,50,2.299999952,20.0,6.00252256822704,20,210.5,3.600000143,3.150000095,207.3500061,16.399999857,0.0,0
6556,6556,68,7,45,Rainy,14.39999962,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,3.9325226114270397,67,215.5,4.200000286,4.200000286,211.3000031,62.799999714,0.0,0
6557,6557,68,8,0,Rainy,14.84999943,False,100,0.0,45,False,100,0.0,15,True,65,2.989999771,26.0,6.33552246562704,26,221.0,4.800000191,5.400000572,215.6000061,21.199999809,0.0,0
6558,6558,68,8,15,Rainy,15.29999924,True,100,5.199999809,45,False,100,0.0,15,True,70,3.21999979,28.0,3.64452267172704,73,242.5,5.400000095,6.750000477,235.75,67.599999905,0.0,0
6559,6559,68,8,30,Rainy,15.75,True,100,5.199999809,45,False,100,0.0,15,True,75,3.449999809,30.0,5.42652268882704,75,264.5,5.700000286,8.175000191,256.3250122,69.299999714,0.0,0
6560,6560,68,8,45,Rainy,16.19999886,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,7.00152268882704,32,287.0,6.0,9.675000191,277.3250122,26.0,0.0,0
6561,6561,68,9,0,Rainy,16.64999962,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.6895226285270404,81,310.0,6.300000191,11.25,298.75,74.699999809,0.0,0
6562,6562,68,9,15,Rainy,17.10000038,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,4.64352257722704,83,334.0,6.600000381,12.89999962,321.1000061,76.399999619,0.0,0
6563,6563,68,9,30,Rainy,17.54999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.390522507927041,85,358.5,6.900000095,14.625,343.875,78.099999905,0.0,0
6564,6564,68,9,45,Rainy,18.0,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.930522421527042,40,383.5,7.200000286,16.42499924,367.0750122,32.799999714,0.0,0
6565,6565,68,10,0,Rainy,18.44999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.7905225070270419,85,408.5,7.500000477,18.29999924,390.2000122,77.499999523,0.0,0
6566,6566,68,10,15,Rainy,18.89999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.3305224206270423,85,433.5,7.800000191,20.25,413.25,77.199999809,0.0,0
6567,6567,68,10,30,Rainy,19.35000038,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.8705223342270427,85,458.5,8.100000381,22.27499962,436.2250061,76.899999619,0.0,0
6568,6568,68,10,45,Rainy,19.79999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.410522247827043,85,468.5,8.400000572,24.375,444.125,76.599999428,0.0,0
6569,6569,68,11,0,Rainy,20.25,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.9505221614270436,85,478.5,8.400000572,26.47500038,452.0249939,76.599999428,0.0,0
6570,6570,68,11,15,Rainy,20.69999886,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.4905220750270445,85,488.5,8.400000572,28.57500076,459.9249878,76.599999428,0.0,0
6571,6571,68,11,30,Rainy,21.14999962,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.030521988627045,85,498.5,8.400000572,30.67500114,467.8249817,76.599999428,0.0,0
6572,6572,68,11,45,Rainy,21.59999847,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.570521902227046,85,508.5,8.400000572,32.77500153,475.7249756,76.599999428,0.0,0
6573,6573,68,12,0,Rainy,22.04999924,False,100,0.0,0,False,100,0.0,0,True,95,4.369999886,38.0,6.110521815827047,38,518.5,8.400000572,34.875,483.6249695,29.599999428,0.0,0
6574,6574,68,12,15,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,False,90,4.1399999145,36.0,2.1775219184270473,81,528.0,8.400000572,36.97499847,491.0249634,72.599999428,0.0,0
6575,6575,68,12,30,Rainy,22.94999886,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,3.131521823477048,79,543.0,8.400000572,39.07499695,503.9249573,70.599999428,0.0,0
6576,6576,68,12,45,Rainy,23.39999962,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,4.292521574177048,77,566.5,8.400000572,41.17499542,525.3249512,68.599999428,0.0,0
6577,6577,68,13,0,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,5.660521341977049,77,589.5,8.400000572,43.2749939,546.2249756,68.599999428,0.0,0
6578,6578,68,13,15,Rainy,24.29999924,False,100,0.0,45,False,100,0.0,15,True,85,3.910000086,34.0,7.028521109777049,34,612.5,8.400000572,45.37499237,567.125,25.599999428,0.0,0
6579,6579,68,13,30,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.5095210323770485,81,636.0,8.400000572,47.47499084,588.5250244,72.599999428,0.0,0
6580,6580,68,13,45,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,4.463520981077049,83,660.0,8.400000572,49.57498932,610.4250488,74.599999428,0.0,0
6581,6581,68,14,0,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.210520911777049,85,684.5,8.400000572,51.67498779,632.8250732,76.599999428,0.0,0
6582,6582,68,14,15,Rainy,25.19999886,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.75052082537705,40,709.5,8.400000572,53.77498627,655.7250977,31.599999428,0.0,0
6583,6583,68,14,30,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.6105209108770504,85,734.5,8.400000572,55.87498474,678.6251221,76.599999428,0.0,0
6584,6584,68,14,45,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.150520824477051,85,759.5,8.100000381,57.89998627,701.6000977,76.899999619,0.0,0
6585,6585,68,15,0,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.6905207380770513,85,769.5,7.800000191,59.84998703,709.6500854,77.199999809,0.0,0
6586,6586,68,15,15,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.2305206516770517,85,779.5,7.500000477,61.72498703,717.7750854,77.499999523,0.0,0
6587,6587,68,15,30,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.770520565277052,85,789.5,7.200000286,63.52498627,725.9750977,77.799999714,0.0,0
6588,6588,68,15,45,Rainy,23.84999847,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.310520478877053,85,799.5,6.900000095,65.24998474,734.2501221,78.099999905,0.0,0
6589,6589,68,16,0,Rainy,23.84999847,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.850520392477054,85,809.5,6.600000381,66.89998627,742.6000977,78.399999619,0.0,0
6590,6590,68,16,15,Rainy,23.39999962,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.390520306077055,85,819.5,6.300000191,68.47498322,751.0250854,78.699999809,0.0,0
6591,6591,68,16,30,Rainy,22.94999886,False,100,0.0,45,False,100,0.0,15,False,100,4.599999905,40.0,5.930520219677056,40,829.5,6.0,69.97498322,759.5250854,34.0,0.0,0
6592,6592,68,16,45,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.790520305177056,85,844.5,5.700000286,71.39998627,773.1000977,79.299999714,0.0,0
6593,6593,68,17,0,Rainy,22.04999924,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,2.3305202187770564,83,869.5,5.400000095,72.74998474,796.7501221,77.599999905,0.0,0
6594,6594,68,17,15,Rainy,21.59999847,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.077520149477057,81,894.0,5.100000381,74.02498627,819.9750977,75.899999619,0.0,0
6595,6595,68,17,30,Rainy,21.14999962,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,4.031520098177057,79,918.0,4.800000191,75.22498322,842.7750854,74.199999809,0.0,0
6596,6596,68,17,45,Rainy,20.69999886,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,5.192519848877057,77,941.5,4.200000286,76.27498627,865.2250977,72.799999714,0.0,0
6597,6597,68,18,0,Rainy,20.25,False,100,0.0,45,False,100,0.0,15,True,70,3.21999979,28.0,6.560519616677058,28,964.5,3.600000143,77.17498779,887.3250732,24.399999857,0.0,0
6598,6598,68,18,15,Rainy,19.79999924,True,100,5.199999809,45,False,100,0.0,15,True,65,2.989999771,26.0,3.662519805677058,71,986.5,3.0,77.92498779,908.5750732,68.0,0.0,0
6599,6599,68,18,30,Rainy,19.35000038,True,100,5.199999809,45,False,100,0.0,15,True,60,2.75999999,24.0,5.651519839877058,69,1008.0,2.400000095,78.52498627,929.4750977,66.599999905,0.0,0
6600,6600,68,18,45,Rainy,18.89999962,False,100,0.0,0,False,100,0.0,0,True,55,2.529999971,22.0,7.8475196769770585,22,1029.0,1.800000072,78.97498322,950.0250854,20.199999928,0.0,0
6601,6601,68,19,0,Rainy,18.44999886,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,5.570519703077059,63,1034.5,1.200000048,79.27498627,955.2250977,61.799999952,0.0,0
6602,6602,68,19,15,Rainy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.387519591477059,16,1039.0,0.600000024,79.42498779,959.5750732,15.399999976,0.0,0
6603,6603,68,19,30,Rainy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.731519561777059,16,1043.0,0.0,79.42498779,963.5750732,16.0,0.0,0
6604,6604,68,19,45,Rainy,17.54999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.07551953207706,61,1047.0,0.0,79.42498779,967.5750732,61.0,0.0,0
6605,6605,68,20,0,Rainy,17.54999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.09951933047706,16,1051.0,0.0,79.42498779,971.5750732,16.0,0.0,0
6606,6606,68,20,15,Rainy,17.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.44351930077706,16,1055.0,0.0,79.42498779,975.5750732,16.0,0.0,0
6607,6607,68,20,30,Rainy,17.10000038,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.787519271077061,61,1059.0,0.0,79.42498779,979.5750732,61.0,0.0,0
6608,6608,68,20,45,Rainy,16.64999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.811519069477061,16,1063.0,0.0,79.42498779,983.5750732,16.0,0.0,0
6609,6609,68,21,0,Rainy,16.64999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.155519039777062,16,1067.0,0.0,79.42498779,987.5750732,16.0,0.0,0
6610,6610,68,21,15,Rainy,16.19999886,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.499519010077062,61,1071.0,0.0,79.42498779,991.5750732,61.0,0.0,0
6611,6611,68,21,30,Rainy,16.19999886,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.523518808477062,16,1075.0,0.0,79.42498779,995.5750732,16.0,0.0,0
6612,6612,68,21,45,Rainy,15.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.867518778777063,16,1079.0,0.0,79.42498779,999.5750732,16.0,0.0,0
6613,6613,68,22,0,Rainy,15.75,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.211518749077063,61,1083.0,0.0,79.42498779,1003.575073,61.0,0.0,0
6614,6614,68,22,15,Rainy,15.29999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.235518547477064,16,1087.0,0.0,79.42498779,1007.575073,16.0,0.0,0
6615,6615,68,22,30,Rainy,15.29999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.579518517777064,61,1091.0,0.0,79.42498779,1011.575073,61.0,0.0,0
6616,6616,68,22,45,Rainy,14.84999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.603518316177064,16,1095.0,0.0,79.42498779,1015.575073,16.0,0.0,0
6617,6617,68,23,0,Rainy,14.84999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.947518286477065,16,1114.0,0.0,79.42498779,1034.575073,16.0,0.0,0
6618,6618,68,23,15,Rainy,14.39999962,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.291518256777065,61,1133.0,0.0,79.42498779,1053.575073,61.0,0.0,0
6619,6619,68,23,30,Rainy,13.94999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.315518055177066,16,1152.0,0.0,79.42498779,1072.575073,16.0,0.0,0
6620,6620,68,23,45,Rainy,13.94999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.659518025477066,16,1171.0,0.0,79.42498779,1091.575073,16.0,0.0,0
6621,6621,68,24,0,Rainy,13.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.003517995777067,61,1190.0,0.0,79.42498779,1110.575073,61.0,0.0,0
6622,6622,69,0,15,Sunny,16.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.027517794177067,16,19.0,0.0,0.0,19.0,16.0,0.0,0
6623,6623,69,0,30,Sunny,15.95000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.371517764477067,16,23.0,0.0,0.0,23.0,16.0,0.0,0
6624,6624,69,0,45,Sunny,15.95000076,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.715517734777068,61,27.0,0.0,0.0,27.0,61.0,0.0,0
6625,6625,69,1,0,Sunny,15.40000057,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.739517533177068,16,31.0,0.0,0.0,31.0,16.0,0.0,0
6626,6626,69,1,15,Sunny,15.40000057,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.0835175034770685,16,35.0,0.0,0.0,35.0,16.0,0.0,0
6627,6627,69,1,30,Sunny,14.85000038,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.427517473777069,61,39.0,0.0,0.0,39.0,61.0,0.0,0
6628,6628,69,1,45,Sunny,14.85000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.451517272177069,16,43.0,0.0,0.0,43.0,16.0,0.0,0
6629,6629,69,2,0,Sunny,14.30000019,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.79551724247707,16,47.0,0.0,0.0,47.0,16.0,0.0,0
6630,6630,69,2,15,Sunny,14.30000019,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.13951721277707,61,51.0,0.0,0.0,51.0,61.0,0.0,0
6631,6631,69,2,30,Sunny,13.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.1635170111770705,16,55.0,0.0,0.0,55.0,16.0,0.0,0
6632,6632,69,2,45,Sunny,13.75,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.507516981477071,61,59.0,0.0,0.0,59.0,61.0,0.0,0
6633,6633,69,3,0,Sunny,13.20000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.531516779877071,16,63.0,0.0,0.0,63.0,16.0,0.0,0
6634,6634,69,3,15,Sunny,13.20000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.875516750177072,16,67.0,0.0,0.0,67.0,16.0,0.0,0
6635,6635,69,3,30,Sunny,12.65000057,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.219516720477072,61,71.0,0.0,0.0,71.0,61.0,0.0,0
6636,6636,69,3,45,Sunny,12.65000057,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.243516518877072,16,75.0,0.0,0.0,75.0,16.0,0.0,0
6637,6637,69,4,0,Sunny,12.10000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.587516489177073,16,79.0,0.0,0.0,79.0,16.0,0.0,0
6638,6638,69,4,15,Sunny,12.10000038,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.9315164594770735,61,83.0,0.0,0.0,83.0,61.0,0.0,0
6639,6639,69,4,30,Sunny,11.55000019,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.955516257877074,16,87.0,0.0,0.0,87.0,16.0,0.0,0
6640,6640,69,4,45,Sunny,11.55000019,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.299516228177074,16,106.0,0.0,0.0,106.0,16.0,0.0,0
6641,6641,69,5,0,Sunny,11.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.643516198477075,61,125.0,0.0,0.0,125.0,61.0,0.0,0
6642,6642,69,5,15,Sunny,11.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.667515996877075,16,144.0,0.0,0.0,144.0,16.0,0.0,0
6643,6643,69,5,30,Sunny,10.44999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.0115159671770755,16,163.0,0.0,0.0,163.0,16.0,0.0,0
